what,kind,bundleId,bundleVersion,description,time
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1450785894299
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1450785894299
java.vm.specification.version,sysinfo,,,"1.7",1450785894299
java.vm.vendor,sysinfo,,,"Oracle Corporation",1450785894299
java.vm.version,sysinfo,,,"21.1-b02",1450785894299
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1450787654659
started,bundle,org.python.pydev.django,4.4.0.201510052309,"org.python.pydev.django",1450787659276
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1450787670539
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1450787672162
started,bundle,org.python.pydev.parser,4.4.0.201510052309,"org.python.pydev.parser",1450787675391
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1450787675500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1450787678516
error,log,,,"Info: Rebuilding internal caches: C:\\Users\\Benson\\DjangoWorkspace\\.metadata\\.plugins\\com.python.pydev.analysis\\python_v1_258tvcdekrk5tmtf5h0ez044z\\python.pydevsysteminfo (Expected error to be provided and got no error!)",1450787687870
error,log,,,"The encoding found: >>string-escape<< on C:\\Python27\\Lib\\test\\bad_coding3.py is not a valid encoding.",1450787712766
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1450787731553
error,log,,,"Info: Rebuilding internal caches: C:\\Users\\Benson\\DjangoWorkspace\\.metadata\\.plugins\\org.eclipse.core.resources\\.projects\\DeviceManagement\\com.python.pydev.analysis\\AdditionalProjectInterpreterInfo.pydevinfo (Expected error to be provided and got no error!)",1450787754673
error,log,,,"Project facet jpt.jpa has not been defined. It is used in plugin org.eclipse.libra.facet.",1450787756640
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1450787756655
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1450787756686
started,bundle,net.sourceforge.phpeclipse,1.1.8,"net.sourceforge.phpeclipse",1450787757092
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1450787757280
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1450787757467
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1450787757733
started,bundle,org.eclipse.php.core,3.0.1.v201201110400,"org.eclipse.php.core",1450787766551
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1450787767658
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1450787768126
opened,view,org.python.pydev,4.4.0.201510052309,"org.python.pydev.navigator.view",1450787769343
activated,perspective,org.python.pydev,4.4.0.201510052309,"org.python.pydev.ui.PythonPerspective",1450787769374
activated,view,org.python.pydev,4.4.0.201510052309,"org.python.pydev.navigator.view",1450787769437
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1450787769639
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1450787774837
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1450787774852
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1450787774930
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1450787774961
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1450787775585
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1450787775617
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1450787775866
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1450787775882
started,bundle,org.python.pydev.customizations,4.4.0.201510052309,"org.python.pydev.customizations",1450787775975
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1450787783174
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1450787789211
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1450787802102
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.views.showView",1450787802133
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1450787805420
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1450787805928
activated,view,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.internal.introview",1450787808283
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1450787808299
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1450787815417
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1450787834241
activated,view,org.python.pydev,4.4.0.201510052309,"org.python.pydev.navigator.view",1450787834303
started,bundle,com.python.pydev,4.4.0.201510052309,"com.python.pydev",1450787838188
started,bundle,com.python.pydev.refactoring,4.4.0.201510052309,"com.python.pydev.refactoring",1450787838236
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1450787838392
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1450787841454
started,bundle,org.python.pydev.refactoring,4.4.0.201510052309,"org.python.pydev.refactoring",1450787841625
started,bundle,org.python.pydev.jython,4.4.0.201510052309,"org.python.pydev.jython",1450787842343
started,bundle,com.python.pydev.codecompletion,4.4.0.201510052309,"com.python.pydev.codecompletion",1450787843154
opened,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1450787843904
activated,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1450787844841
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1450787846292
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1450787850583
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1450787862690
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1450787888682
activated,view,org.python.pydev,4.4.0.201510052309,"org.python.pydev.navigator.view",1450787889668
executed,command,,,"org.python.pydev.django.launching.DjangoLaunchShortcut.run",1450787895411
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1450787899636
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1450789118003
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1450790180584
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1450790211508
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1450790214507
activated,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1450790214530
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1450790216405
activated,view,org.python.pydev,4.4.0.201510052309,"org.python.pydev.navigator.view",1450790223225
opened,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1450790225880
activated,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1450790225951
activated,view,org.python.pydev,4.4.0.201510052309,"org.python.pydev.navigator.view",1450790231479
opened,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1450790231700
activated,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1450790231750
activated,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1450790233293
closed,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1450790233294
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1450790239485
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1450790245928
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1450790248171
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1450792778923
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1450792780909
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1450792780953
started,bundle,org.eclipse.php.debug.ui,3.0.1.v201201110400,"org.eclipse.php.debug.ui",1450792781132
started,bundle,org.eclipse.php.server.ui,3.0.1.v201201110400,"org.eclipse.php.server.ui",1450792781152
activated,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1450792781558
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1450792792101
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1450792801474
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1450792811191
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1450792811212
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1450792811326
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1450792811359
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1450792811408
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1450792811428
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1450792811431
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1450792811512
